# fix.dat - generated by cifp_to_bluesky_navdata.py
# source: skymatrix CIFP  generated: 2026-05-20T06:36:03.651145Z
# BLUEPLAN_CIFP_INJECTED_CYCLE=260319
27.433181 -82.617806 ANFAN
44.158842 -94.010092 ANFEY
27.440728 -82.496864 ANFOW
27.467936 -80.148350 ANGEE
30.606342 -90.419975 ANGER
42.294608 -79.668206 ANGEY
47.964556 -114.157914 ANGIL
27.000000 -77.569444 ANGLL
41.590594 -73.105053 ANGLR
46.277064 -121.229575 ANGOO
34.349925 -82.644397 ANGRI
25.783333 -80.516667 ANGRO
33.382033 -112.222181 ANGRY
22.378917 -71.864289 ANGSS
39.308450 -94.940094 ANGUS
29.938011 -101.589900 ANHOW
29.607292 -98.341019 ANIEE
32.501722 -80.697525 ANIHI
29.087028 -96.080539 ANIKE
35.024414 -109.053797 ANILY
31.916025 -108.514258 ANIMA
31.122456 -92.375881 ANITE
38.453775 -109.776183 ANIUM
31.715306 -106.125839 ANJIE
36.787719 -74.148867 ANJIL
46.739219 -105.983808 ANJLA
41.729572 -93.593633 ANKEN
31.859444 -81.203800 ANKOR
27.682100 -93.200386 ANKRR
38.000000 -122.416700 ANMIL
34.131186 -99.203436 ANNAA
24.500147 -74.559867 ANNAD
33.458406 -82.742775 ANNAN
47.133806 -93.759272 ANNDY
39.882667 -83.964075 ANNEE
41.286064 -73.255900 ANNEI
46.694811 -111.512814 ANNEM
16.236692 -64.942994 ANNER
26.465658 -80.049456 ANNEY
31.162322 -94.716964 ANNGY
35.686883 -97.381825 ANNNA
39.516328 -104.619786 ANNNE
41.683564 -83.790600 ANNTS
38.937719 -75.477553 ANNUL
33.061506 -78.605636 ANNVA
34.589558 -83.911336 ANNYE
38.973311 -94.684022 ANOGE
36.515500 -75.878703 ANOLE
44.164481 -103.127864 ANOME
42.110975 -91.322356 ANOSA
33.242314 -116.855225 ANOTE
41.950492 -83.487431 ANOVE
29.175975 -95.453825 ANRUY
43.068850 -94.258914 ANSMO
44.746122 -70.002508 ANSYN
40.941103 -73.892964 ANTHA
39.446544 -77.363242 ANTHM
43.094200 -76.533619 ANTHO
32.147594 -95.122256 ANTIE
31.484683 -68.060503 ANTIG
39.543403 -81.064269 ANTIO
34.714239 -117.508283 ANTLP
45.558056 -122.486944 ANTNA
38.427900 -77.554931 ANTNY
38.451419 -97.497833 ANTON
20.907364 -69.763033 ANTOX
40.088339 -111.601697 ANTSS
39.869642 -86.818689 ANTTI
30.870075 -86.924169 ANTUA
31.552933 -88.426797 ANTUH
38.268442 -96.283456 ANUGE
36.334989 -76.213644 ANUNE
30.528083 -91.145483 ANUTY
38.979203 -94.431228 ANUXE
30.509211 -86.593619 ANUYI
30.382172 -87.087003 ANVAF
35.252028 -65.687792 ANVER
32.707317 -93.755594 ANVUL
39.347878 -92.366675 ANXED
34.529950 -85.708400 ANXUG
40.492497 -111.418900 AORTA
34.845631 -98.398281 APACH
32.159722 -110.331667 APACI
38.320561 -76.768031 APADE
36.485267 -94.262867 APAGE
30.360181 -87.295469 APAJY
38.005719 -86.859797 APALO
39.340703 -76.559644 APANE
41.215456 -103.395350 APAYU
30.579969 -88.784878 APCHE
32.478775 -93.647769 APDAG
48.905831 -122.745722 APDON
39.625817 -75.840386 APEER
40.525175 -74.749603 APEGE
32.622083 -83.200547 APELE
35.189217 -112.996681 APEMY
38.635981 -93.561553 APENE
40.033128 -82.983150 APESY
42.519383 -114.246517 APGUH
43.681414 -71.271125 APGUY
33.698400 -82.498522 APIAN
40.509953 -111.976356 APINE
48.150319 -97.123253 APIYO
34.548467 -117.149483 APLES
43.236161 -89.347669 APMEF
31.937442 -82.687711 APMEH
36.441378 -99.299625 APNEA
39.385103 -85.587150 APODD
44.176244 -103.148225 APOGE
38.558714 -106.811928 APOKE
29.851689 -99.792814 APOLE
28.832600 -80.420903 APOLO
39.917425 -74.337369 APPAT
31.211114 -93.682994 APPIN
40.556136 -74.062253 APPLE
35.908631 -83.672547 APPLS
48.199072 -122.304275 APPUS
29.075250 -95.233828 APRIL
46.938967 -96.398814 APRIW
33.732675 -95.437017 APRLL
38.816089 -104.685739 APRUF
35.459406 -86.202456 APSUW
45.621583 -91.841906 APTHY
39.018900 -77.919617 APTLY
30.415819 -87.133817 APUCE
38.980792 -87.375564 APUFO
30.231294 -81.747497 APUPE
35.212117 -97.503856 AQOKU
38.831789 -76.723486 AQUAA
39.467633 -88.919311 AQUAS
35.323478 -108.955456 ARABE
39.867967 -83.967919 ARAKE
43.839508 -90.188528 ARAMY
37.538506 -100.517372 ARARY
43.412636 -88.860678 ARAWO
